CustomerID,OrderTimestamp,AOV,CustomerRating,Feedback,,,,,Rates of bad to Total Reviews
CUST_0043,2/12/2025 8:46,310.15,3,Delivery was okay.,,,,,
CUST_0285,6/29/2025 7:45,541.61,3,User friendly app.,,,,,
CUST_0397,5/15/2025 13:06,395.61,3,Average service.,,,,,
CUST_0302,4/30/2025 21:27,400.96,3,Customer support unhelpful.,,,,,
CUST_0499,7/30/2025 17:30,418.12,3,Loved the discounts.,,,,,
CUST_0337,5/29/2025 18:22,225.66,3,Very bad experience.,,,,,
CUST_0115,2/10/2025 20:45,573.54,3,Delivery was very late.,,,,,
CUST_0413,4/11/2025 23:18,535.16,3,Good quality products.,,,,,
CUST_0420,6/5/2025 3:19,303.88,3,Neutral experience.,,,,,
CUST_0249,3/26/2025 7:38,556.9,3,User friendly app.,,,,,
CUST_0164,6/29/2025 9:37,268.09,3,Average service.,,,,,
CUST_0227,6/12/2025 23:23,416.47,3,Very fast delivery.,,,,,
CUST_0497,7/9/2025 3:18,564.33,3,Loved the discounts.,,,,,
CUST_0037,6/28/2025 15:46,570.55,3,Nothing special.,,,,,
CUST_0217,5/24/2025 21:44,140.03,3,App glitches caused trouble.,,,,,
CUST_0286,3/18/2025 18:04,302.44,3,Delivery was very late.,,,,,
CUST_0084,5/1/2025 3:38,188.21,3,Product quality acceptable.,,,,,
CUST_0217,6/9/2025 23:56,524.73,3,Product quality acceptable.,,,,,
CUST_0342,5/11/2025 5:40,459.6,3,Neutral experience.,,,,,
CUST_0396,6/15/2025 2:54,339.11,3,Delivery was okay.,,,,,
CUST_0223,7/10/2025 23:10,237.06,3,Loved the discounts.,,,,,
CUST_0484,4/2/2025 1:27,189.02,3,Nothing special.,,,,,
CUST_0039,4/26/2025 4:01,395.57,3,Great experience overall.,,,,,
CUST_0042,6/24/2025 15:50,428.75,3,Great experience overall.,,,,,
CUST_0223,3/31/2025 9:34,375.45,3,Great experience overall.,,,,,
CUST_0221,5/31/2025 7:20,223,3,Loved the discounts.,,,,,
CUST_0331,5/3/2025 13:26,327.68,3,Excellent service!,,,,,
CUST_0009,3/16/2025 0:41,271.36,3,User friendly app.,,,,,
CUST_0442,2/23/2025 17:42,423.87,3,Average service.,,,,,
CUST_0141,7/26/2025 13:39,536.9,3,Excellent service!,,,,,
CUST_0393,4/21/2025 2:44,392.57,3,User friendly app.,,,,,
CUST_0434,2/3/2025 17:42,478.54,3,Delivery was okay.,,,,,
CUST_0194,5/12/2025 15:42,527.05,3,Neutral experience.,,,,,
CUST_0339,2/16/2025 0:44,593.01,3,Product quality acceptable.,,,,,
CUST_0321,3/31/2025 22:26,241.5,3,Wrong items delivered.,,,,,
CUST_0301,7/28/2025 5:18,344.42,3,Loved the discounts.,,,,,
CUST_0132,4/1/2025 11:56,429.19,3,Loved the discounts.,,,,,
CUST_0182,3/23/2025 14:17,595.38,3,Good quality products.,,,,,
CUST_0019,7/13/2025 0:19,270.66,3,Nothing special.,,,,,
CUST_0383,3/18/2025 5:13,167.71,3,Product quality acceptable.,,,,,
CUST_0387,2/25/2025 7:23,478.76,3,Loved the discounts.,,,,,
CUST_0190,4/24/2025 13:50,256.75,3,Average service.,,,,,
CUST_0191,6/11/2025 9:18,363.84,3,Very fast delivery.,,,,,
CUST_0303,2/16/2025 16:47,253.91,3,Delivery was okay.,,,,,
CUST_0213,2/20/2025 4:02,387.88,3,Neutral experience.,,,,,
CUST_0203,7/22/2025 0:52,437.57,3,Neutral experience.,,,,,
CUST_0229,4/6/2025 7:44,585.49,3,Good quality products.,,,,,
CUST_0164,4/28/2025 14:39,310.1,3,Good quality products.,,,,,
CUST_0227,4/17/2025 21:11,296.32,3,App glitches caused trouble.,,,,,
CUST_0441,5/10/2025 7:13,444.82,3,Loved the discounts.,,,,,
CUST_0272,3/15/2025 19:59,561.36,3,Very bad experience.,,,,,
CUST_0460,3/26/2025 8:08,368.35,3,Neutral experience.,,,,,
CUST_0008,7/17/2025 22:40,427.91,3,Delivery was very late.,,,,,
CUST_0348,6/27/2025 10:12,91.13,3,Average service.,,,,,
CUST_0136,2/19/2025 11:07,499.45,3,Very fast delivery.,,,,,
CUST_0178,5/14/2025 4:07,549.55,3,Delivery was okay.,,,,,
CUST_0228,4/9/2025 0:35,595.4,3,Excellent service!,,,,,
CUST_0413,2/3/2025 19:05,234.16,3,App glitches caused trouble.,,,,,
CUST_0397,7/5/2025 20:01,429.99,3,Very bad experience.,,,,,
CUST_0035,6/24/2025 7:01,305.98,3,Delivery was okay.,,,,,
CUST_0256,6/7/2025 22:23,503.74,3,Poor packaging.,,,,,
CUST_0197,3/10/2025 20:53,582.27,3,Wrong items delivered.,,,,,
CUST_0409,5/10/2025 12:54,593.41,3,Very fast delivery.,,,,,
CUST_0065,3/19/2025 19:18,437.73,3,Very bad experience.,,,,,
CUST_0267,6/16/2025 1:47,348.6,3,Average service.,,,,,
CUST_0103,4/24/2025 16:20,207.12,4,Neutral experience.,,,,,
CUST_0215,2/4/2025 0:48,258.56,4,Nothing special.,,,,,
CUST_0373,5/29/2025 2:58,225.62,4,Very fast delivery.,,,,,
CUST_0152,3/29/2025 16:47,401.72,4,Product quality acceptable.,,,,,
CUST_0150,4/26/2025 13:01,424.23,4,Excellent service!,,,,,
CUST_0258,7/16/2025 1:37,397.8,4,User friendly app.,,,,,
CUST_0344,3/22/2025 1:17,447.67,4,Neutral experience.,,,,,
CUST_0492,3/2/2025 14:26,247.84,4,Product quality acceptable.,,,,,
CUST_0277,6/25/2025 9:16,296.79,4,Excellent service!,,,,,
CUST_0314,6/6/2025 10:42,410.24,4,Delivery was okay.,,,,,
CUST_0022,5/26/2025 14:56,476.19,4,Great experience overall.,,,,,
CUST_0236,5/6/2025 10:53,251.01,4,Good quality products.,,,,,
CUST_0345,6/24/2025 7:03,419.95,4,User friendly app.,,,,,
CUST_0475,2/25/2025 2:31,357.05,4,Very fast delivery.,,,,,
CUST_0059,7/5/2025 17:57,475.73,4,Very fast delivery.,,,,,
CUST_0271,2/12/2025 13:33,323.88,4,Nothing special.,,,,,
CUST_0446,3/28/2025 10:47,389.84,4,Average service.,,,,,
CUST_0055,5/24/2025 2:51,430.96,4,Delivery was okay.,,,,,
CUST_0131,6/10/2025 12:25,537.06,4,Loved the discounts.,,,,,
CUST_0307,2/7/2025 2:46,394.12,4,Nothing special.,,,,,
CUST_0135,7/1/2025 13:42,439.22,4,Great experience overall.,,,,,
CUST_0021,2/18/2025 5:34,595.48,4,Nothing special.,,,,,
CUST_0014,4/8/2025 8:44,393.76,4,Very fast delivery.,,,,,
CUST_0367,3/31/2025 12:05,373.38,4,Good quality products.,,,,,
CUST_0206,3/3/2025 7:36,603.44,4,Great experience overall.,,,,,
CUST_0081,3/8/2025 23:30,387.2,4,Good quality products.,,,,,
CUST_0054,3/16/2025 4:05,296.52,4,Neutral experience.,,,,,
CUST_0218,4/18/2025 10:02,573.63,4,User friendly app.,,,,,
CUST_0044,7/11/2025 5:49,416.91,4,Excellent service!,,,,,
CUST_0162,2/10/2025 4:22,545.11,4,Great experience overall.,,,,,
CUST_0446,2/13/2025 7:01,421.67,4,Loved the discounts.,,,,,
CUST_0270,4/14/2025 16:08,325.69,4,User friendly app.,,,,,
CUST_0271,4/3/2025 11:49,316.46,4,User friendly app.,,,,,
CUST_0462,6/17/2025 1:11,264.71,4,Average service.,,,,,
CUST_0190,4/5/2025 7:10,607.01,4,User friendly app.,,,,,
CUST_0296,5/16/2025 4:13,480.65,4,Good quality products.,,,,,
CUST_0338,4/3/2025 3:24,205.86,4,Product quality acceptable.,,,,,
CUST_0053,4/13/2025 6:39,309.34,4,Loved the discounts.,,,,,
CUST_0493,7/29/2025 7:41,538.04,4,User friendly app.,,,,,
CUST_0301,3/10/2025 0:36,577.75,4,Very fast delivery.,,,,,
CUST_0345,4/27/2025 1:09,471.77,4,Very fast delivery.,,,,,
CUST_0129,5/20/2025 23:51,426.31,4,Neutral experience.,,,,,
CUST_0472,4/17/2025 12:01,666.25,4,Excellent service!,,,,,
CUST_0139,7/14/2025 3:25,373.94,4,Delivery was okay.,,,,,
CUST_0081,2/11/2025 9:39,278.05,4,Average service.,,,,,
CUST_0028,5/3/2025 8:53,374.35,4,Neutral experience.,,,,,
CUST_0328,7/1/2025 0:45,483.27,4,Loved the discounts.,,,,,
CUST_0418,5/21/2025 3:53,422.77,4,Good quality products.,,,,,
CUST_0293,7/19/2025 2:51,424.92,4,Good quality products.,,,,,
CUST_0099,2/25/2025 10:37,527.19,4,Product quality acceptable.,,,,,
CUST_0475,7/2/2025 6:51,455.25,4,Neutral experience.,,,,,
CUST_0227,7/4/2025 17:20,455.38,4,User friendly app.,,,,,
CUST_0101,3/21/2025 6:16,508.42,4,Good quality products.,,,,,
CUST_0131,4/4/2025 7:48,379.78,4,Product quality acceptable.,,,,,
CUST_0218,6/3/2025 23:18,352.75,4,Nothing special.,,,,,
CUST_0255,4/3/2025 16:44,447.72,4,Great experience overall.,,,,,
CUST_0398,3/2/2025 15:39,418.93,4,Average service.,,,,,
CUST_0015,6/9/2025 7:28,517.97,4,User friendly app.,,,,,
CUST_0179,3/4/2025 17:06,475.7,4,Very fast delivery.,,,,,
CUST_0052,5/3/2025 14:07,512.05,4,Good quality products.,,,,,
CUST_0096,7/12/2025 2:31,360.96,4,Neutral experience.,,,,,
CUST_0388,4/29/2025 13:31,500.5,4,Average service.,,,,,
CUST_0222,5/31/2025 13:42,556.82,4,Product quality acceptable.,,,,,
CUST_0485,6/24/2025 3:51,477.78,4,Good quality products.,,,,,
CUST_0171,6/27/2025 15:18,359.21,4,User friendly app.,,,,,
CUST_0160,6/10/2025 2:22,462.06,4,Delivery was okay.,,,,,
CUST_0187,2/5/2025 4:37,577.59,4,Neutral experience.,,,,,
CUST_0243,6/17/2025 1:52,435.81,4,Great experience overall.,,,,,
CUST_0066,4/22/2025 9:29,378.02,4,Average service.,,,,,
CUST_0170,5/31/2025 13:22,460.39,4,Very fast delivery.,,,,,
CUST_0045,6/8/2025 16:49,497.57,4,User friendly app.,,,,,
CUST_0062,5/26/2025 16:13,296.91,4,User friendly app.,,,,,
CUST_0134,2/25/2025 6:08,369.41,4,Great experience overall.,,,,,
CUST_0108,3/9/2025 10:05,444.09,4,Product quality acceptable.,,,,,
CUST_0231,3/25/2025 6:09,217.04,4,User friendly app.,,,,,
CUST_0190,7/23/2025 16:25,237.57,4,Very fast delivery.,,,,,
CUST_0225,6/2/2025 13:01,368.69,4,Excellent service!,,,,,
CUST_0385,3/26/2025 10:00,245.47,4,Great experience overall.,,,,,
CUST_0446,3/12/2025 10:35,298.41,4,User friendly app.,,,,,
CUST_0116,3/26/2025 1:54,514.68,4,Neutral experience.,,,,,
CUST_0198,4/22/2025 12:42,415.73,4,Nothing special.,,,,,
CUST_0456,7/4/2025 1:52,462.38,4,Nothing special.,,,,,
CUST_0318,4/2/2025 10:39,538.39,4,Average service.,,,,,
CUST_0225,6/11/2025 17:36,320.05,4,User friendly app.,,,,,
CUST_0234,5/13/2025 1:11,417.99,4,Very fast delivery.,,,,,
CUST_0315,3/19/2025 11:15,346.87,4,Delivery was okay.,,,,,
CUST_0374,4/24/2025 7:30,418.19,4,Delivery was okay.,,,,,
CUST_0160,6/29/2025 16:22,403.05,4,Average service.,,,,,
CUST_0180,7/4/2025 8:44,561.86,4,Neutral experience.,,,,,
CUST_0113,2/26/2025 14:31,576.44,4,Very fast delivery.,,,,,
CUST_0113,2/17/2025 13:30,407.27,4,Average service.,,,,,
CUST_0081,5/19/2025 6:14,292.14,4,Loved the discounts.,,,,,
CUST_0220,5/19/2025 1:54,399.42,4,Product quality acceptable.,,,,,
CUST_0054,7/20/2025 1:29,492.76,4,Very fast delivery.,,,,,
CUST_0485,7/10/2025 2:58,313.68,4,Neutral experience.,,,,,
CUST_0403,2/16/2025 23:43,422.16,4,User friendly app.,,,,,
CUST_0160,4/9/2025 17:36,421.82,4,Delivery was okay.,,,,,
CUST_0198,7/3/2025 15:00,514.44,4,Excellent service!,,,,,
CUST_0247,6/1/2025 23:03,299.36,4,Delivery was okay.,,,,,
CUST_0324,6/20/2025 4:36,448.34,4,Excellent service!,,,,,
CUST_0184,2/11/2025 12:33,593.99,4,Average service.,,,,,
CUST_0123,7/3/2025 6:51,268.16,4,Loved the discounts.,,,,,
CUST_0372,2/5/2025 4:53,474.82,4,Good quality products.,,,,,
CUST_0198,2/9/2025 2:19,221.32,4,Loved the discounts.,,,,,
CUST_0470,6/2/2025 16:58,301.31,4,User friendly app.,,,,,
CUST_0395,7/13/2025 17:17,558.04,4,Excellent service!,,,,,
CUST_0187,2/11/2025 8:55,525.75,4,Excellent service!,,,,,
CUST_0326,4/8/2025 8:02,371.09,4,Nothing special.,,,,,
CUST_0464,7/3/2025 1:11,214.52,4,Average service.,,,,,
CUST_0443,5/1/2025 17:05,334.1,4,Product quality acceptable.,,,,,
CUST_0403,2/28/2025 4:12,564.04,4,Good quality products.,,,,,
CUST_0346,4/22/2025 17:39,427.98,4,Very fast delivery.,,,,,
CUST_0147,4/8/2025 23:39,241.21,4,Very fast delivery.,,,,,
CUST_0352,3/5/2025 5:23,491.29,4,User friendly app.,,,,,
CUST_0308,5/3/2025 0:58,225.18,4,Very fast delivery.,,,,,
CUST_0039,2/7/2025 4:42,389.85,4,Excellent service!,,,,,
CUST_0129,7/10/2025 10:52,227.23,4,Delivery was okay.,,,,,
CUST_0476,4/23/2025 3:01,593.22,4,Nothing special.,,,,,
CUST_0441,4/18/2025 11:38,303.52,4,Product quality acceptable.,,,,,
CUST_0473,2/13/2025 13:26,489.53,4,Great experience overall.,,,,,
CUST_0099,4/4/2025 14:29,602.66,4,Very fast delivery.,,,,,
CUST_0112,5/29/2025 0:21,570.43,4,Neutral experience.,,,,,
CUST_0304,3/1/2025 10:32,276.4,4,Excellent service!,,,,,
CUST_0254,6/14/2025 14:14,348.39,4,Average service.,,,,,
CUST_0037,7/24/2025 1:28,566.22,4,Very fast delivery.,,,,,
CUST_0009,6/21/2025 8:38,356.16,4,Product quality acceptable.,,,,,
CUST_0208,2/27/2025 2:16,527.02,4,Great experience overall.,,,,,
CUST_0408,2/25/2025 23:11,692.13,4,Loved the discounts.,,,,,
CUST_0456,3/25/2025 7:14,298.69,4,Product quality acceptable.,,,,,
CUST_0420,2/27/2025 13:49,330.15,4,Excellent service!,,,,,
CUST_0422,6/11/2025 11:52,329.44,4,Neutral experience.,,,,,
CUST_0104,2/24/2025 2:19,396.63,4,Product quality acceptable.,,,,,
CUST_0099,4/13/2025 10:12,577.93,4,Very fast delivery.,,,,,
CUST_0349,4/5/2025 17:45,502.45,4,Product quality acceptable.,,,,,
CUST_0169,7/18/2025 17:59,357.58,4,Loved the discounts.,,,,,
CUST_0068,7/8/2025 0:12,339.45,4,Loved the discounts.,,,,,
CUST_0398,7/16/2025 6:25,415.97,4,Very fast delivery.,,,,,
CUST_0404,3/21/2025 7:10,457.04,4,Loved the discounts.,,,,,
CUST_0392,6/14/2025 8:05,289.06,4,Excellent service!,,,,,
CUST_0176,4/25/2025 15:03,394.17,4,Average service.,,,,,
CUST_0238,5/11/2025 12:07,344.83,4,Good quality products.,,,,,
CUST_0365,6/30/2025 4:31,346.15,4,Nothing special.,,,,,
CUST_0286,7/2/2025 17:48,373.57,4,Excellent service!,,,,,
CUST_0097,7/29/2025 8:35,430.73,4,Great experience overall.,,,,,
CUST_0049,7/16/2025 12:40,275.57,4,Good quality products.,,,,,
CUST_0220,4/25/2025 1:38,427.59,4,Excellent service!,,,,,
CUST_0158,4/11/2025 16:58,526.5,4,Good quality products.,,,,,
CUST_0006,3/19/2025 10:09,306.16,4,User friendly app.,,,,,
CUST_0380,5/4/2025 9:11,451.13,4,Good quality products.,,,,,
CUST_0099,7/6/2025 14:14,246.38,4,Loved the discounts.,,,,,
CUST_0188,6/14/2025 11:58,386.53,4,User friendly app.,,,,,
CUST_0481,6/28/2025 17:13,484.35,4,User friendly app.,,,,,
CUST_0253,3/7/2025 5:36,312.57,4,User friendly app.,,,,,
CUST_0469,3/31/2025 4:32,246.63,4,Delivery was okay.,,,,,
CUST_0161,3/15/2025 1:24,338.76,4,Very fast delivery.,,,,,
CUST_0256,3/22/2025 6:30,425.41,4,Loved the discounts.,,,,,
CUST_0054,2/8/2025 5:04,450.94,4,Great experience overall.,,,,,
CUST_0280,2/26/2025 7:46,287.28,4,Nothing special.,,,,,
CUST_0114,5/24/2025 11:26,405.26,4,Loved the discounts.,,,,,
CUST_0288,4/13/2025 13:03,445.44,4,Excellent service!,,,,,
CUST_0127,4/4/2025 8:32,420.84,4,Great experience overall.,,,,,
CUST_0474,4/9/2025 1:37,496.14,4,Very fast delivery.,,,,,
CUST_0104,4/23/2025 12:40,301.91,4,Nothing special.,,,,,
CUST_0393,4/16/2025 0:23,257.69,4,Loved the discounts.,,,,,
CUST_0039,4/1/2025 0:48,293.69,4,Excellent service!,,,,,
CUST_0026,7/24/2025 8:02,291.41,4,Neutral experience.,,,,,
CUST_0355,4/26/2025 7:47,574.61,4,User friendly app.,,,,,
CUST_0013,3/16/2025 3:14,611.63,4,Great experience overall.,,,,,
CUST_0173,4/21/2025 14:52,244.48,4,Very fast delivery.,,,,,
CUST_0321,3/8/2025 10:50,471.73,4,Product quality acceptable.,,,,,
CUST_0264,2/15/2025 3:20,556,4,Loved the discounts.,,,,,
CUST_0400,3/6/2025 13:03,383.01,4,Delivery was okay.,,,,,
CUST_0460,2/27/2025 14:27,584.89,4,Delivery was okay.,,,,,
CUST_0371,3/7/2025 7:15,408.35,4,Loved the discounts.,,,,,
CUST_0322,5/6/2025 11:09,483.71,4,Neutral experience.,,,,,
CUST_0215,4/12/2025 23:48,652.68,4,Great experience overall.,,,,,
CUST_0447,7/20/2025 9:55,299.88,4,Good quality products.,,,,,
CUST_0051,5/29/2025 6:53,442.04,4,Nothing special.,,,,,
CUST_0153,6/9/2025 11:55,435.74,4,Loved the discounts.,,,,,
CUST_0186,7/23/2025 9:46,406.48,4,Delivery was okay.,,,,,
CUST_0063,6/3/2025 12:54,561.6,4,Product quality acceptable.,,,,,
CUST_0314,6/1/2025 9:07,524.34,4,User friendly app.,,,,,
CUST_0054,5/19/2025 1:32,553,4,Neutral experience.,,,,,
CUST_0444,6/30/2025 15:36,360.02,4,Product quality acceptable.,,,,,
CUST_0196,3/4/2025 6:44,359.25,4,Great experience overall.,,,,,
CUST_0262,3/8/2025 7:36,328.43,4,Very fast delivery.,,,,,
CUST_0365,5/8/2025 3:02,528.91,4,User friendly app.,,,,,
CUST_0372,6/3/2025 5:40,563.51,4,Loved the discounts.,,,,,
CUST_0350,2/13/2025 16:59,439.62,4,User friendly app.,,,,,
CUST_0047,6/10/2025 4:43,507.32,4,User friendly app.,,,,,
CUST_0311,3/22/2025 2:53,552.65,4,Excellent service!,,,,,
CUST_0269,3/7/2025 1:22,567.6,4,Nothing special.,,,,,
CUST_0147,3/27/2025 15:41,200.25,4,Nothing special.,,,,,
CUST_0058,5/29/2025 4:19,488.47,4,Good quality products.,,,,,
CUST_0439,5/15/2025 23:43,380.97,4,Neutral experience.,,,,,
CUST_0279,7/1/2025 17:44,552.15,4,Good quality products.,,,,,
CUST_0127,4/7/2025 8:20,387.51,4,Product quality acceptable.,,,,,
CUST_0129,7/1/2025 3:17,442.41,4,Product quality acceptable.,,,,,
CUST_0096,7/23/2025 2:29,332.18,4,Neutral experience.,,,,,
CUST_0118,4/8/2025 15:06,547.9,4,Product quality acceptable.,,,,,
CUST_0488,4/7/2025 1:34,311.38,4,Average service.,,,,,
CUST_0237,2/20/2025 17:09,268.95,4,Nothing special.,,,,,
CUST_0373,2/25/2025 1:24,343.04,4,Product quality acceptable.,,,,,
CUST_0272,5/6/2025 13:00,573.71,4,Product quality acceptable.,,,,,
CUST_0247,6/8/2025 12:30,307.96,4,Loved the discounts.,,,,,
CUST_0154,5/4/2025 10:01,350,4,Neutral experience.,,,,,
CUST_0185,7/9/2025 23:14,444.91,4,Loved the discounts.,,,,,
CUST_0069,6/24/2025 0:03,468.71,4,Great experience overall.,,,,,
CUST_0497,2/17/2025 4:38,437.62,4,Very fast delivery.,,,,,
CUST_0453,4/4/2025 4:51,319.67,4,Delivery was okay.,,,,,
CUST_0204,4/3/2025 2:06,277.55,4,Good quality products.,,,,,
CUST_0100,4/23/2025 4:44,395.32,4,Product quality acceptable.,,,,,
CUST_0222,5/28/2025 3:33,443.99,4,Excellent service!,,,,,
CUST_0357,3/24/2025 15:59,298.37,4,User friendly app.,,,,,
CUST_0290,3/20/2025 0:09,406.8,4,Average service.,,,,,
CUST_0147,4/28/2025 23:44,442.55,4,Delivery was okay.,,,,,
CUST_0096,4/28/2025 4:07,277.92,4,Product quality acceptable.,,,,,
CUST_0257,4/18/2025 7:56,403.89,4,Nothing special.,,,,,
CUST_0280,3/30/2025 13:35,450.26,4,Delivery was okay.,,,,,
CUST_0476,5/7/2025 7:09,287.12,4,Neutral experience.,,,,,
CUST_0160,5/23/2025 16:30,469.24,4,Delivery was okay.,,,,,
CUST_0178,5/16/2025 8:24,358.55,4,Product quality acceptable.,,,,,
CUST_0101,7/18/2025 17:54,395.58,4,Neutral experience.,,,,,
CUST_0268,7/3/2025 7:58,376.18,4,Delivery was okay.,,,,,
CUST_0323,4/19/2025 17:21,292.35,4,Good quality products.,,,,,
CUST_0012,7/1/2025 11:31,442.72,4,Great experience overall.,,,,,
CUST_0386,3/1/2025 12:17,391.96,4,Loved the discounts.,,,,,
CUST_0090,7/7/2025 6:43,232.34,4,Product quality acceptable.,,,,,
CUST_0264,5/22/2025 4:46,384.34,4,Excellent service!,,,,,
CUST_0093,6/16/2025 9:57,352.56,4,Great experience overall.,,,,,
CUST_0410,6/24/2025 7:00,378.02,4,User friendly app.,,,,,
CUST_0458,5/19/2025 4:02,478.14,4,Neutral experience.,,,,,
CUST_0090,6/12/2025 7:34,437.89,4,Very fast delivery.,,,,,
CUST_0217,6/18/2025 23:53,580.77,4,Very fast delivery.,,,,,
CUST_0394,7/24/2025 3:59,357.78,4,Loved the discounts.,,,,,
CUST_0036,6/30/2025 23:44,596.86,4,Nothing special.,,,,,
CUST_0190,5/29/2025 12:32,503.25,4,User friendly app.,,,,,
CUST_0268,6/23/2025 5:46,380.11,4,Neutral experience.,,,,,
CUST_0183,6/17/2025 15:04,467.88,4,Very fast delivery.,,,,,
CUST_0177,7/2/2025 11:41,497.96,4,Average service.,,,,,
CUST_0206,2/7/2025 5:14,456.46,4,Neutral experience.,,,,,
CUST_0367,6/8/2025 13:56,627.61,4,User friendly app.,,,,,
CUST_0373,4/10/2025 2:22,428.07,4,Nothing special.,,,,,
CUST_0069,7/15/2025 23:48,354.08,4,Loved the discounts.,,,,,
CUST_0396,4/26/2025 11:56,507.4,4,User friendly app.,,,,,
CUST_0025,7/19/2025 0:49,472.3,4,Very fast delivery.,,,,,
CUST_0436,5/28/2025 3:41,525.02,4,Loved the discounts.,,,,,
CUST_0151,4/27/2025 16:16,420.66,4,Nothing special.,,,,,
CUST_0144,5/9/2025 5:45,391.85,4,Neutral experience.,,,,,
CUST_0109,2/22/2025 15:56,371.65,4,Excellent service!,,,,,
CUST_0181,4/7/2025 9:33,336.64,4,Average service.,,,,,
CUST_0423,4/17/2025 23:46,307.53,4,Average service.,,,,,
CUST_0398,7/18/2025 5:59,351.91,4,User friendly app.,,,,,
CUST_0146,6/5/2025 8:39,506.11,4,Product quality acceptable.,,,,,
CUST_0239,3/30/2025 16:01,540.38,4,User friendly app.,,,,,
CUST_0492,6/27/2025 4:50,221.57,4,Product quality acceptable.,,,,,
CUST_0401,2/11/2025 23:11,232.18,4,User friendly app.,,,,,
CUST_0230,3/13/2025 3:36,562.14,4,Neutral experience.,,,,,
CUST_0174,6/17/2025 14:14,237.07,4,Average service.,,,,,
CUST_0170,2/12/2025 1:06,484.22,4,Loved the discounts.,,,,,
CUST_0005,5/12/2025 3:29,424.25,4,Nothing special.,,,,,
CUST_0165,3/4/2025 8:11,418.89,4,Average service.,,,,,
CUST_0422,6/19/2025 13:54,341.64,4,Product quality acceptable.,,,,,
CUST_0496,7/8/2025 12:33,357.39,4,Delivery was okay.,,,,,
CUST_0327,7/4/2025 4:34,247.84,4,Average service.,,,,,
CUST_0070,5/19/2025 11:08,542.1,4,Very fast delivery.,,,,,
CUST_0252,6/11/2025 11:27,435.97,4,User friendly app.,,,,,
CUST_0415,3/2/2025 15:20,322.32,4,Great experience overall.,,,,,
CUST_0275,7/6/2025 23:25,426.28,4,Very fast delivery.,,,,,
CUST_0346,6/19/2025 14:26,497.21,4,Loved the discounts.,,,,,
